,casual,registered,count
62,-0.12309900169607342,0.4546816341876622,0.36055058703988513
63,-0.2450926448243638,0.464411478728108,0.36055058703988513
64,-0.31559068890095826,0.19857591868024935,0.11071247914001256
65,-0.8581942797141019,-0.32177061023268344,-0.41239228381306947
66,-0.8581942797141019,-0.32177061023268344,-0.41239228381306947
67,-1.7857812449370152,-0.9463688839114835,-1.0674914990740294
68,-1.3219877623255585,-1.3492908739139617,-1.4068502236189457
69,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
70,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
71,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
72,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
73,-1.7857812449370152,-1.9796262101291286,-2.082995650913379
74,-1.7857812449370152,-0.5385655359655124,-0.6666949283987693
75,-1.0506859669189867,0.12504293358356777,0.000568038534331253
76,-1.0506859669189867,0.5924538569695311,0.45279809229032303
77,-1.0506859669189867,0.17005743673674031,0.04390566402583651
78,-0.5868924843075302,-0.5193644637015145,-0.5603512263695112
79,-0.39440079710264536,-0.3075127673171171,-0.3485989589758974
80,-0.06954142086660096,-0.11104920848987872,-0.12993887702318418
81,0.18437985040401061,0.01663084606420656,0.02256856860511199
82,-0.2450926448243638,-0.2531475153483693,-0.2789401333892499
83,0.14820279371049822,-0.3363165097789484,-0.2571652855775701
84,0.0693926855088114,-0.08987128353399447,-0.0865125709478911
85,-0.1813194066730344,0.6870776822160402,0.5719166585403724
86,-0.8581942797141019,0.6004986059007605,0.46449466797117145
87,-1.0506859669189867,0.25243260800109824,0.12334900632158022
88,-1.3219877623255585,-0.26635885002907417,-0.3861808903251351
89,-1.7857812449370152,-0.3363165097789484,-0.4679208954579577
90,-1.3219877623255585,-0.5785756920299829,-0.6860831745639628
91,-1.0506859669189867,-1.4805619460807948,-1.4634905821027446
92,-1.7857812449370152,-1.7373670278780942,-1.8448989066128112
93,-1.7857812449370152,-1.7373670278780942,-1.8448989066128112
94,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
95,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
96,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
97,-1.7857812449370152,-0.5994466472353938,-0.7265299953220065
98,-1.3219877623255585,0.085253940948521,-0.04559789779765616
99,-0.8581942797141019,0.650706437645548,0.5130580326681807
100,-0.48374832870950457,0.24591674869996466,0.14189050508717196
101,-0.7088861274358207,-0.26635885002907417,-0.3485989589758974
102,-0.06954142086660096,-0.5785756920299829,-0.49740960881760166
103,-0.5868924843075302,-0.029836730314406784,-0.12103779466110264
104,-0.48374832870950457,-0.12187644318153665,-0.19559371050089355
105,-0.1813194066730344,-0.279817139793259,-0.2900840915352476
106,-0.39440079710264536,-0.24017423573309227,-0.2900840915352476
107,-0.7088861274358207,0.06870154440790896,-0.03769137177274632
108,-0.7088861274358207,0.6279677834970316,0.4947720870716402
109,-0.8581942797141019,0.5465254026968469,0.4123512715322794
110,-0.5868924843075302,0.3550323023610969,0.2386647828348993
111,-0.39440079710264536,0.04313681610702206,-0.03769137177274632
112,-0.8581942797141019,-0.4646547976918402,-0.5440832290532827
113,-1.3219877623255585,-0.4473046198631496,-0.5603512263695112
114,-1.3219877623255585,-1.0184287277498485,-1.102016722787241
115,-1.7857812449370152,-1.3492908739139617,-1.4634905821027446
116,-1.7857812449370152,-1.9796262101291286,-2.082995650913379
117,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
118,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
119,-1.7857812449370152,-1.9796262101291286,-2.082995650913379
120,-1.7857812449370152,-0.5385655359655124,-0.6666949283987693
121,-1.7857812449370152,0.14790191823103988,0.007977810086462953
122,-0.8581942797141019,0.735095307716103,0.5947980378010036
123,-0.48374832870950457,0.2903359665452896,0.1833533012062627
124,-0.8581942797141019,-0.4303627196404247,-0.5126279742221024
125,-1.0506859669189867,-0.214908571834772,-0.32460931524845915
126,-0.48374832870950457,0.007574153833821284,-0.07813819253078991
127,-0.06954142086660096,-0.24017423573309227,-0.23604053125893715
128,-0.12309900169607342,-0.19049953806585046,-0.2054907489984097
129,-0.31559068890095826,-0.2531475153483693,-0.2900840915352476
130,-0.06954142086660096,-0.029836730314406784,-0.06168101550018454
131,-0.2450926448243638,0.5334737304048277,0.42472989711403863
132,-0.5868924843075302,0.5111810041733517,0.3869248217936198
133,-0.8581942797141019,0.24591674869996466,0.12334900632158022
134,-0.8581942797141019,-0.11104920848987872,-0.21552817569545607
135,-1.7857812449370152,-0.3363165097789484,-0.4679208954579577
136,-1.3219877623255585,-0.29353179329126405,-0.41239228381306947
137,-0.7088861274358207,-0.9814976820324611,-0.9730011180396754
138,-0.7088861274358207,-1.2383027638297606,-1.1765726386270323
139,-1.0506859669189867,-1.8483551379622958,-1.7504085255784576
140,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
141,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
142,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
143,-0.31559068890095826,-0.7654231140774082,-0.7060176397585257
144,-0.31559068890095826,-0.010888333097334812,-0.07813819253078991
145,0.25134694930852397,0.64320639546505,0.5652408852791211
146,-0.2450926448243638,0.34369352410346105,0.2492265717029665
147,0.10995738125139942,-0.3511623458172938,-0.2789401333892499
148,0.21870083778709265,-0.3363165097789484,-0.23604053125893715
149,-0.2450926448243638,-0.3075127673171171,-0.32460931524845915
150,-0.2450926448243638,-0.13286898553982068,-0.17620546433569964
151,-0.39440079710264536,-0.4138103230998133,-0.439612051846294
152,-0.2450926448243638,-0.14403196168723711,-0.18583318723818157
153,-0.5868924843075302,0.04313681610702206,-0.05359376499021298
154,-0.2450926448243638,0.5964874671764558,0.483569319308537
155,-0.39440079710264536,0.2903359665452896,0.18908310350336704
156,-0.8581942797141019,0.12504293358356777,0.007977810086462953
157,-1.3219877623255585,-0.3075127673171171,-0.42587129549280717
158,-1.7857812449370152,-0.4824334179841271,-0.6115272587241717
159,-1.0506859669189867,-0.5785756920299829,-0.6666949283987693
160,-1.3219877623255585,-1.1886280661625181,-1.2599190615153881
161,-1.3219877623255585,-0.8208348742810174,-0.9163607595558765
162,-1.3219877623255585,-1.1421604897839048,-1.2170194593850758
163,-0.8581942797141019,-1.2383027638297606,-1.2170194593850758
164,-1.7857812449370152,-1.6412247538322386,-1.7504085255784576
165,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
166,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
167,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
168,-1.3219877623255585,-1.5564212580440189,-1.59250618685031
169,-1.7857812449370152,-1.1421604897839048,-1.2599190615153881
170,-1.7857812449370152,-0.9463688839114835,-1.0674914990740294
171,-0.5868924843075302,-0.22743058378323747,-0.30140636055970227
172,-1.0506859669189867,-0.1785984813424431,-0.2900840915352476
173,-0.31559068890095826,0.10939019671121382,0.029752657898142708
174,-0.39440079710264536,0.14790191823103988,0.05778114226786175
175,-0.06954142086660096,0.05175964418518405,0.007977810086462953
176,-0.5868924843075302,-0.07951142798164862,-0.1667069765203119
177,-0.31559068890095826,-0.08987128353399447,-0.14808414602456704
178,-0.5868924843075302,-0.13286898553982068,-0.21552817569545607
179,-0.8581942797141019,-0.279817139793259,-0.3734305144236033
180,-0.7088861274358207,-0.7654231140774082,-0.7918958246227716
181,-1.7857812449370152,-0.7139728358831057,-0.8390884230389664
182,-1.0506859669189867,-0.5582927299473511,-0.6478237642568854
183,-1.3219877623255585,-0.5994466472353938,-0.7060176397585257
184,-1.7857812449370152,-0.8808694275006054,-1.0031174382851717
185,-1.3219877623255585,-0.8208348742810174,-0.9163607595558765
186,-1.7857812449370152,-1.291660321387932,-1.4068502236189457
187,-1.7857812449370152,-1.3492908739139617,-1.4634905821027446
188,-1.7857812449370152,-1.9796262101291286,-2.082995650913379
189,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
190,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
191,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
192,-1.3219877623255585,-1.8483551379622958,-1.8448989066128112
193,-1.7857812449370152,-1.411938851196481,-1.525062157179421
194,-1.7857812449370152,-0.9814976820324611,-1.102016722787241
195,-1.7857812449370152,-0.32177061023268344,-0.45362491999602444
196,-1.0506859669189867,-0.3511623458172938,-0.45362491999602444
197,-0.7088861274358207,0.01663084606420656,-0.0865125709478911
198,-0.48374832870950457,-0.07951142798164862,-0.15733430019381597
199,-0.31559068890095826,-0.13286898553982068,-0.18583318723818157
200,-0.5868924843075302,-0.001597913372987381,-0.09498724370537799
201,-0.019954846098047974,0.01663084606420656,-0.014488417083989463
202,-0.8581942797141019,-0.19049953806585046,-0.2900840915352476
203,-0.7088861274358207,-0.3976299221959075,-0.4679208954579577
204,-1.3219877623255585,-0.4646547976918402,-0.5770020350109601
205,-1.7857812449370152,-0.5006621774213214,-0.629442816080164
206,-1.3219877623255585,-0.9814976820324611,-1.0674914990740294
207,-0.5868924843075302,-1.411938851196481,-1.2599190615153881
208,-1.7857812449370152,-1.7373670278780942,-1.8448989066128112
209,-1.0506859669189867,-2.1402890178805722,-1.953980046165814
210,-1.3219877623255585,-3.1384175459772403,-2.731387453704596
211,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
212,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
213,-1.3219877623255585,-2.3474194020106296,-2.2408979896415264
214,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
215,-1.7857812449370152,-0.6430962257355708,-0.7694295974523189
216,-1.0506859669189867,-0.020300199653180452,-0.13895335201709466
217,-0.7088861274358207,0.6202257998825988,0.48732331600353457
218,-1.0506859669189867,0.12504293358356777,0.000568038534331253
219,-1.7857812449370152,-0.6430962257355708,-0.7694295974523189
220,-1.0506859669189867,-0.7139728358831057,-0.7918958246227716
221,-0.5868924843075302,-0.3511623458172938,-0.41239228381306947
222,-0.7088861274358207,-0.3075127673171171,-0.3861808903251351
223,-1.7857812449370152,-0.3511623458172938,-0.48251165397660606
224,-1.0506859669189867,-0.4138103230998133,-0.5126279742221024
225,-0.7088861274358207,-0.06929852569827476,-0.1667069765203119
226,-0.7088861274358207,0.5802156438181291,0.44885587196942206
227,-1.3219877623255585,0.49283612546506844,0.3515361120459747
228,-0.8581942797141019,0.12504293358356777,0.007977810086462953
229,-1.3219877623255585,-0.03950127191717811,-0.1667069765203119
230,-1.3219877623255585,-0.5193644637015145,-0.629442816080164
231,-1.0506859669189867,-0.8808694275006054,-0.9441143840590938
232,-1.7857812449370152,-1.0184287277498485,-1.1383132283199546
233,-1.0506859669189867,-1.411938851196481,-1.4068502236189457
234,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
235,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
236,-1.7857812449370152,-1.7373670278780942,-1.8448989066128112
237,-1.7857812449370152,-0.7392384997814265,-0.8639199784866729
238,-1.0506859669189867,0.1627477542693859,0.03686454406704523
239,-0.8581942797141019,0.7284286162076866,0.588335648435305
240,-0.8581942797141019,0.3550323023610969,0.22794296078530252
241,-0.8581942797141019,-0.29353179329126405,-0.3861808903251351
242,-0.7088861274358207,-0.6430962257355708,-0.6860831745639628
243,-1.0506859669189867,-0.24017423573309227,-0.3485989589758974
244,-0.48374832870950457,-0.36632074862366015,-0.41239228381306947
245,-0.8581942797141019,-0.1785984813424431,-0.2789401333892499
246,-1.0506859669189867,-0.38180516345227145,-0.48251165397660606
247,-0.7088861274358207,-0.04929730791148155,-0.14808414602456704
248,-0.48374832870950457,0.3717125280256708,0.25963303450611486
249,-1.3219877623255585,0.1403626080982632,0.007977810086462953
250,-1.7857812449370152,-0.29353179329126405,-0.42587129549280717
251,-1.7857812449370152,-0.6209407072298703,-0.7476547496406392
252,-1.7857812449370152,-0.9463688839114835,-1.0674914990740294
253,-1.3219877623255585,-0.7139728358831057,-0.8150987793115282
254,-1.3219877623255585,-1.0184287277498485,-1.102016722787241
255,-1.7857812449370152,-1.6412247538322386,-1.7504085255784576
256,-1.7857812449370152,-1.7373670278780942,-1.8448989066128112
257,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
258,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
259,-1.7857812449370152,-1.0985109112837277,-1.2170194593850758
260,-1.7857812449370152,-0.2531475153483693,-0.3861808903251351
261,-0.8581942797141019,0.34369352410346105,0.21705618116927064
262,-0.8581942797141019,0.007574153833821284,-0.10356464226944952
263,-1.7857812449370152,-0.4824334179841271,-0.6115272587241717
264,-0.8581942797141019,-0.6209407072298703,-0.6860831745639628
265,-0.8581942797141019,-0.279817139793259,-0.3734305144236033
266,-1.7857812449370152,-0.32177061023268344,-0.45362491999602444
267,-1.7857812449370152,-0.3976299221959075,-0.5281808358358157
268,-1.3219877623255585,-0.3363165097789484,-0.45362491999602444
269,-0.5868924843075302,-0.14403196168723711,-0.22571003074638954
270,-1.7857812449370152,0.41955283606668475,0.27496128836761263
271,-1.0506859669189867,0.3986818808612742,0.2647794333166798
272,-1.3219877623255585,0.04313681610702206,-0.0865125709478911
273,-1.0506859669189867,-0.2531475153483693,-0.3609058207811725
274,-1.7857812449370152,-0.214908571834772,-0.3485989589758974
275,-1.3219877623255585,-0.6209407072298703,-0.7265299953220065
276,-1.3219877623255585,-0.9814976820324611,-1.0674914990740294
277,-1.3219877623255585,-1.7373670278780942,-1.7504085255784576
278,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
279,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
280,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
281,-1.7857812449370152,-1.9796262101291286,-2.082995650913379
282,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
283,-1.7857812449370152,-0.7139728358831057,-0.8390884230389664
284,-1.7857812449370152,-0.04929730791148155,-0.18583318723818157
285,-0.5868924843075302,0.6691217007850743,0.5378895881158873
286,-1.0506859669189867,0.4091929805143395,0.27496128836761263
287,-1.0506859669189867,-0.5385655359655124,-0.629442816080164
288,-0.7088861274358207,-0.5994466472353938,-0.6478237642568854
289,-0.8581942797141019,-0.32177061023268344,-0.41239228381306947
290,-1.0506859669189867,0.03440946635649375,-0.0865125709478911
291,-0.8581942797141019,-0.4824334179841271,-0.5603512263695112
292,-0.5868924843075302,-0.24017423573309227,-0.31291273956761073
293,-1.0506859669189867,-0.010888333097334812,-0.12993887702318418
294,-0.7088861274358207,0.5111810041733517,0.38259681614632424
295,-0.8581942797141019,0.4297657383500592,0.29979284381531923
296,-1.3219877623255585,0.17005743673674031,0.03686454406704523
297,-1.7857812449370152,-0.13286898553982068,-0.26796895676466026
298,-1.7857812449370152,-0.4646547976918402,-0.5940541063325189
299,-1.7857812449370152,-0.6659552103830432,-0.7918958246227716
300,-1.3219877623255585,-1.1886280661625181,-1.2599190615153881
301,-1.7857812449370152,-1.1886280661625181,-1.3055882433745976
302,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
303,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
304,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
305,-1.7857812449370152,-1.5564212580440189,-1.6670621026901011
306,-1.7857812449370152,-1.057356993995685,-1.1765726386270323
307,-1.7857812449370152,-0.06929852569827476,-0.2054907489984097
308,-1.0506859669189867,0.5020669895800657,0.3650151237257124
309,-1.7857812449370152,0.29646364215990795,0.15398698285123333
310,-0.7088861274358207,-0.4646547976918402,-0.5281808358358157
311,-0.48374832870950457,-0.3511623458172938,-0.3991652310882501
312,-1.0506859669189867,-0.19049953806585046,-0.30140636055970227
313,-0.7088861274358207,-0.03950127191717811,-0.13895335201709466
314,-0.5868924843075302,-0.19049953806585046,-0.26796895676466026
315,-0.2450926448243638,-0.19049953806585046,-0.22571003074638954
316,-0.8581942797141019,0.085253940948521,-0.0298722124640922
317,-0.7088861274358207,0.4974663506753466,0.3694516694019667
318,-0.5868924843075302,0.39336822177070346,0.27496128836761263
319,-0.8581942797141019,0.10143434185242652,-0.014488417083989463
320,-1.7857812449370152,-0.08987128353399447,-0.22571003074638954
321,-0.7088861274358207,-0.3363165097789484,-0.41239228381306947
322,-1.0506859669189867,-0.5785756920299829,-0.6666949283987693
323,-1.3219877623255585,-0.7654231140774082,-0.8639199784866729
324,-0.8581942797141019,-0.792596057339598,-0.8390884230389664
325,-1.0506859669189867,-1.0184287277498485,-1.0674914990740294
326,-1.7857812449370152,-1.291660321387932,-1.4068502236189457
327,-1.3219877623255585,-1.6412247538322386,-1.6670621026901011
328,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
329,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
330,-1.3219877623255585,-2.3474194020106296,-2.2408979896415264
331,-1.3219877623255585,-1.4805619460807948,-1.525062157179421
332,-1.3219877623255585,-0.8808694275006054,-0.9730011180396754
333,-1.0506859669189867,-0.6430962257355708,-0.7265299953220065
334,-1.0506859669189867,-0.214908571834772,-0.32460931524845915
335,0.18437985040401061,-0.2531475153483693,-0.18583318723818157
336,0.0693926855088114,-0.029836730314406784,-0.03769137177274632
337,0.28247407593842233,0.025575029889202815,0.050877412216775046
338,0.4195045891170701,0.12504293358356777,0.15995855176977813
339,0.28247407593842233,0.23934138301102606,0.22252050729840908
340,0.5737508638628561,0.14790191823103988,0.21705618116927064
341,0.49000263319366455,-0.2531475153483693,-0.0865125709478911
342,0.0693926855088114,-0.07951142798164862,-0.07813819253078991
343,0.02620915058220782,-0.1785984813424431,-0.1667069765203119
344,-0.48374832870950457,-0.5582927299473511,-0.5770020350109601
345,-0.48374832870950457,-0.29353179329126405,-0.3485989589758974
346,-1.7857812449370152,-0.7654231140774082,-0.8896546951513193
347,-0.5868924843075302,-0.4824334179841271,-0.5281808358358157
348,-1.0506859669189867,-1.7373670278780942,-1.6670621026901011
349,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
350,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
351,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
352,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
353,-1.7857812449370152,-0.8808694275006054,-1.0031174382851717
354,-1.7857812449370152,-0.279817139793259,-0.41239228381306947
355,-0.8581942797141019,0.3826217903492977,0.25444893280413217
356,-1.0506859669189867,0.2779219083475062,0.14796459145861818
357,-1.7857812449370152,-0.3511623458172938,-0.48251165397660606
358,-1.0506859669189867,-0.32177061023268344,-0.42587129549280717
359,-1.0506859669189867,-0.26635885002907417,-0.3734305144236033
360,-0.8581942797141019,-0.32177061023268344,-0.41239228381306947
361,-0.5868924843075302,-0.32177061023268344,-0.3861808903251351
362,-0.39440079710264536,-0.38180516345227145,-0.41239228381306947
363,-0.8581942797141019,-0.16689094633470922,-0.26796895676466026
364,-0.7088861274358207,0.5719397189212511,0.44090492632694556
365,-0.8581942797141019,0.5422010801553561,0.40817647052977357
366,-0.8581942797141019,0.21924712425507467,0.09784618437223556
367,-0.5868924843075302,-0.07951142798164862,-0.1667069765203119
368,-1.7857812449370152,-0.13286898553982068,-0.26796895676466026
369,-1.0506859669189867,-0.5785756920299829,-0.6666949283987693
370,-1.3219877623255585,-1.1421604897839048,-1.2170194593850758
371,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
372,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
373,-0.7088861274358207,-3.1384175459772403,-2.082995650913379
374,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
375,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
376,-1.7857812449370152,-2.1402890178805722,-2.2408979896415264
377,-1.3219877623255585,-1.057356993995685,-1.1383132283199546
378,-1.3219877623255585,-0.3363165097789484,-0.45362491999602444
379,-1.3219877623255585,0.49283612546506844,0.3515361120459747
380,-0.7088861274358207,0.3085647259824835,0.18908310350336704
381,-1.0506859669189867,-0.19049953806585046,-0.30140636055970227
382,-0.5868924843075302,-0.3511623458172938,-0.41239228381306947
383,-0.8581942797141019,-0.16689094633470922,-0.26796895676466026
384,-1.3219877623255585,-0.029836730314406784,-0.15733430019381597
385,-1.0506859669189867,-0.16689094633470922,-0.2789401333892499
386,-0.1813194066730344,-0.11104920848987872,-0.14808414602456704
387,-0.31559068890095826,0.14790191823103988,0.06461816857026186
388,-0.39440079710264536,0.6163233646443965,0.4947720870716402
389,-0.39440079710264536,0.5843182049968544,0.46449466797117145
390,-0.8581942797141019,0.09338959292119718,-0.022138510159033037
391,-0.7088861274358207,-0.059228465899017146,-0.15733430019381597
392,-1.3219877623255585,-0.15537073994487297,-0.2789401333892499
393,-0.5868924843075302,-0.5582927299473511,-0.5940541063325189
394,-0.8581942797141019,-0.6895638021141841,-0.7476547496406392
395,-1.3219877623255585,-1.3492908739139617,-1.4068502236189457
396,-1.7857812449370152,-1.8483551379622958,-1.953980046165814
397,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
398,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
399,-1.7857812449370152,-2.3474194020106296,-2.444469510228883
400,-1.7857812449370152,-0.4824334179841271,-0.6115272587241717
401,-1.3219877623255585,0.07702530808350498,-0.05359376499021298
402,-0.7088861274358207,0.6202257998825988,0.48732331600353457
403,-0.48374832870950457,0.3550323023610969,0.24396538228181439
404,-1.0506859669189867,-0.3075127673171171,-0.41239228381306947
405,-0.2450926448243638,-0.24017423573309227,-0.26796895676466026
406,-1.0506859669189867,-0.10038238318705976,-0.21552817569545607
407,-0.7088861274358207,-0.3511623458172938,-0.42587129549280717
408,-0.7088861274358207,-0.4138103230998133,-0.48251165397660606
409,-0.7088861274358207,-0.22743058378323747,-0.31291273956761073
410,-0.5868924843075302,-0.03950127191717811,-0.12993887702318418
411,-0.5868924843075302,0.5635675601833735,0.43689569907285575
412,-1.0506859669189867,0.4497669561368524,0.3142839997273691
413,-0.7088861274358207,0.12504293358356777,0.015310795059667289
414,-1.3219877623255585,0.23934138301102606,0.10430857373793426
415,-1.3219877623255585,-0.26635885002907417,-0.3861808903251351
416,-1.0506859669189867,-0.4824334179841271,-0.5770020350109601
417,-0.7088861274358207,-0.5785756920299829,-0.629442816080164
418,-0.8581942797141019,-1.411938851196481,-1.3544094425497424
419,-1.7857812449370152,-1.6412247538322386,-1.7504085255784576
420,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
421,-1.7857812449370152,-2.6393532819289063,-2.731387453704596
422,-1.7857812449370152,-1.6412247538322386,-1.7504085255784576
423,-1.0506859669189867,-0.7654231140774082,-0.8390884230389664
424,-1.7857812449370152,0.085253940948521,-0.05359376499021298
425,-0.8581942797141019,0.7384056470593601,0.5980072347636433
426,-0.8581942797141019,0.3379564615670945,0.21154933067381945
427,-0.5868924843075302,-0.36632074862366015,-0.42587129549280717
428,-0.8581942797141019,-0.16689094633470922,-0.26796895676466026
429,-0.31559068890095826,0.007574153833821284,-0.06168101550018454
430,-0.2450926448243638,-0.03950127191717811,-0.09498724370537799
431,0.0693926855088114,-0.010888333097334812,-0.022138510159033037
432,-0.2450926448243638,0.03440946635649375,-0.0298722124640922
433,-0.31559068890095826,0.11725910059606254,0.03686454406704523
434,-0.1813194066730344,0.6618120183177192,0.548270606330931
435,-0.8581942797141019,0.48348537664949354,0.3515361120459747
436,-1.3219877623255585,0.19857591868024935,0.06461816857026186
437,-1.0506859669189867,-0.07951142798164862,-0.19559371050089355
438,-1.0506859669189867,-0.4473046198631496,-0.5440832290532827
439,-1.3219877623255585,-0.38180516345227145,-0.49740960881760166
440,-1.3219877623255585,-0.6659552103830432,-0.7694295974523189
441,-0.8581942797141019,-0.5385655359655124,-0.6115272587241717
442,-1.3219877623255585,-1.057356993995685,-1.1383132283199546
443,-0.5868924843075302,-1.291660321387932,-1.1765726386270323
444,-1.3219877623255585,-1.411938851196481,-1.4634905821027446
445,-1.7857812449370152,-1.5564212580440189,-1.6670621026901011
